FNODE_ID,F_CROSS,MAX_ADDR,MIN_ADDR,OBJECTID,PRE_DIR,STREET_NAM,STREET_TYP,TNODE_ID,TRANS_ID,T_CROSS,category,cost,description,program,ward,year
16216,2500 E 83RD ST ,8359,8300,40856,S,ESSEX,AVE,35854,124668,2500 E 84TH ST ,Streets & Transportation,30458.0,ON S ESSEX AVE FROM E 83 ST (8300 S) TO E 84 ST (8400 S),Sidewalk Menu,7,2012
1856,2900 E 79TH ST ,7959,7900,3928,S,ESCANABA,AVE,12861,124492,2900 E 80TH ST ,Streets & Transportation,6279.0,ON S ESCANABA AVE FROM E 79 ST (7900 S) TO E 80 ST (8000 S),Sidewalk Menu,7,2012
17746,7400 S COLES AVE ,2687,2646,49054,E,74TH,ST,6641,124434,7400 S SOUTH SHORE DR ,Streets & Transportation,42840.0,ON E 74TH ST FROM S COLES AV (2646 E) TO S SOUTH SHORE DR (2728 E),Street Resurfacing Menu,7,2012
14415,2533 E 81ST ST ,8159,8100,38016,S,KINGSTON,AVE,31295,124678,2533 E 82ND ST ,Streets & Transportation,75601.0,ON S KINGSTON AVE FROM E 81 ST (8100 S) TO E 82 ST (8200 S),Street Resurfacing Menu,7,2012
21237,2333 E 100TH ST ,10057,10000,12901,S,CRANDON,AVE,24602,141447,2333 E 101ST ST ,Streets & Transportation,26510.0,ON S CRANDON AVE FROM E 100 ST (10000 S) TO E 101 ST (10100 S),Street Resurfacing Menu,7,2012
11893,2800 E 77TH ST ,7759,7700,3814,S,BURNHAM,AVE,23738,124543,2800 E 78TH ST ,Streets & Transportation,3700.0,ON S BURNHAM AVE FROM E 77 ST (7700 S) TO E 78 ST (7800 S),Street Speed Hump Menu,7,2012
13490,7877 S COLES AVE ,3085,3046,26857,E,CHELTENHAM,PL,11939,124516,7843 S SOUTH SHORE DR ,Streets & Transportation,1850.0,ON E CHELTENHAM PL FROM S COLES AV (3032 E) TO S SOUTH SHORE DR (3098 E),Street Speed Hump Menu,7,2012
4712,2433 E 92ND ST ,9259,9200,11272,S,PHILLIPS,AVE,21490,137295,2433 E 93RD ST ,Streets & Transportation,3700.0,ON S PHILLIPS AVE FROM E 92 ST (9200 S) TO E 93 ST (9300 S),Street Speed Hump Menu,7,2012
23738,2800 E 78TH ST ,7859,7800,10219,S,BURNHAM,AVE,12787,124536,2800 E 79TH ST ,Streets & Transportation,3700.0,ON S BURNHAM AVE FROM E 78 ST (7800 S) TO E 79 ST (7900 S),Street Speed Hump Menu,7,2012
20003,8900 S CRANDON AVE ,2325,2300,30768,E,89TH,ST,4277,140726,8900 S OGLESBY AVE ,Streets & Transportation,1850.0,ON E 89TH ST FROM S CRANDON AV (2300 E) TO S OGLESBY AV (2332 E),Street Speed Hump Menu,7,2012
21237,2333 E 100TH ST ,10057,10000,12901,S,CRANDON,AVE,24602,141447,2333 E 101ST ST ,Streets & Transportation,3700.0,ON S CRANDON AVE FROM E 100 ST (10000 S) TO E 101 ST (10100 S),Street Speed Hump Menu,7,2012
25353,2233 E 75TH ST ,7559,7500,20068,S,LUELLA,AVE,18795,128568,2233 E 76TH ST ,Streets & Transportation,3700.0,ON S LUELLA AVE FROM E 75 ST (7500 S) TO E 76 ST (7600 S),Street Speed Hump Menu,7,2012
34077,1819 E 74TH ST ,7459,7400,10134,S,CONSTANCE,AVE,3302,128647,1820 E 75TH ST ,Streets & Transportation,2520.0,ON S CONSTANCE AVE FROM 7500 S TO E 75 ST (7500 S),Bollard Menu,8,2012
23762,1835 E 75TH ST ,7559,7500,45621,S,CONSTANCE,AVE,23689,128642,1833 E 76TH ST ,Streets & Transportation,2520.0,ON S CONSTANCE AVE FROM 7500 S TO E 75 ST (7500 S),Bollard Menu,8,2012
32047,1133 E 80TH ST ,8059,8000,19258,S,UNIVERSITY,AVE,13346,130184,1131 E 81ST ST ,Streets & Transportation,5436.0,ON S UNIVERSITY AVE FROM E 80 ST (8000 S) TO E 81 ST (8100 S),Curb & Gutter Menu,8,2012
14957,8300 S CRANDON AVE ,2327,2300,19217,E,83RD,ST,33252,129980,8300 S OGLESBY AVE ,Streets & Transportation,57537.0,ON E 83RD ST FROM S CRANDON AV (2300 E) TO S OGLESBY AV (2332 E),Curb & Gutter Menu,8,2012
25339,1900 E 77TH ST ,7759,7700,32142,S,BENNETT,AVE,13472,129365,1900 E 78TH ST ,Streets & Transportation,10035.0,ON S BENNETT AVE FROM E 77 ST (7700 S) TO E 78 ST (7800 S),Curb & Gutter Menu,8,2012
7645,1833 E 85TH ST ,8559,8500,40654,S,CONSTANCE,AVE,3131,130734,1833 E 86TH ST ,Streets & Transportation,3767.0,ON S CONSTANCE AVE FROM E 85 ST (8500 S) TO E 86 ST (8600 S),Curb & Gutter Menu,8,2012
8047,8600 S DANTE AVE ,1459,1432,21427,E,86TH,ST,7679,130792,8600 S BLACKSTONE AVE ,Streets & Transportation,22199.0,ON E 86TH ST FROM S DANTE AV (1433 E) TO S BLACKSTONE AV (1504 E),Curb & Gutter Menu,8,2012
23331,900 E 98TH ST ,9859,9800,41199,S,DREXEL,AVE,35663,138760,900 E 99TH ST ,Streets & Transportation,37672.0,ON S DREXEL AVE FROM E 98 ST (9800 S) TO E 99 ST (9900 S),Sidewalk Menu,8,2012
18299,1933 E 74TH ST ,7459,7400,55561,S,EUCLID,AVE,18333,150374,1933 E 75TH ST ,Streets & Transportation,30090.0,ON S EUCLID AVE FROM E 74 ST (7400 S) TO E 75 ST (7500 S),Sidewalk Menu,8,2012
19119,1700 E 93RD ST ,9359,9300,40388,S,EAST END,AVE,33022,148234,1700 E 94TH ST ,Streets & Transportation,19180.0,ON S EAST END AVE FROM E 93 ST (9300 S) TO E 94 ST (9400 S),Sidewalk Menu,8,2012
30272,2000 E 85TH ST ,8559,8500,15846,S,JEFFERY,BLVD,7672,130660,2000 E 86TH ST ,Streets & Transportation,71948.0,ON S JEFFERY BLVD FROM E 85 ST (8500 S) TO E 86 ST (8600 S),Sidewalk Menu,8,2012
14846,1500 E 81ST ST ,8159,8100,29501,S,BLACKSTONE,AVE,14916,130135,1500 E 82ND ST ,Streets & Transportation,12213.0,ON S BLACKSTONE AVE FROM E 81 ST (8100 S) TO E 82 ST (8200 S),Sidewalk Menu,8,2012
29305,2233 E 84TH ST ,8459,8400,6313,S,LUELLA,AVE,22978,130642,2233 E 85TH ST ,Streets & Transportation,1973.0,ON S LUELLA AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S),Sidewalk Menu,8,2012
23048,1900 E 88TH ST ,8859,8800,38315,S,BENNETT,AVE,16335,140783,1900 E 89TH ST ,Streets & Transportation,70500.0,ON S BENNETT AVE FROM E 88 ST (8800 S) TO E 89 ST (8900 S),Street Resurfacing Menu,8,2012
4282,1631 E 89TH ST ,8963,8900,35134,S,CORNELL,AVE,20904,140788,1631 E 90TH ST ,Streets & Transportation,3700.0,ON S CORNELL AVE FROM E 89 ST (8900 S) TO E 90 ST (9000 S),Street Speed Hump Menu,8,2012
7167,1400 E 84TH ST ,8459,8400,10470,S,DORCHESTER,AVE,7507,130755,1400 E 85TH ST ,Streets & Transportation,3700.0,ON S DORCHESTER AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S),Street Speed Hump Menu,8,2012
23895,34 W 102ND ST ,10259,10200,4354,S,LAFAYETTE,AVE,23802,139518,32 W 103RD ST ,Streets & Transportation,630.0,ON S LAFAYETTE AVE FROM 10234 S TO W 102 ST (10200 S),Bollard Menu,9,2012
25261,34 W 101ST ST ,10159,10100,39477,S,LAFAYETTE,AVE,23895,139514,34 W 102ND ST ,Streets & Transportation,630.0,ON S LAFAYETTE AVE FROM 10234 S TO W 102 ST (10200 S),Bollard Menu,9,2012
15275,233 E 106TH ST ,10659,10600,3050,S,PRAIRIE,AVE,28198,138826,233 E 107TH ST ,Streets & Transportation,630.0,ON S PRAIRIE AVE FROM 10714 S TO E 107 ST (10700 S),Bollard Menu,9,2012
28198,233 E 107TH ST ,10713,10700,65604,S,PRAIRIE,AVE,37559,164034,10715 S   ,Streets & Transportation,630.0,ON S PRAIRIE AVE FROM 10714 S TO E 107 ST (10700 S),Bollard Menu,9,2012
23297,34 W 100TH ST ,10059,10000,20675,S,LAFAYETTE,AVE,25261,139530,34 W 101ST ST ,Streets & Transportation,79707.0,ON S LAFAYETTE AVE FROM W 100 ST (10000 S) TO W 101 ST (10100 S),Curb & Gutter Menu,9,2012
27543,12233 S STATE ST ,52,1,29741,E,122ND,PL,35235,139126,12233 S MICHIGAN AVE ,Streets & Transportation,93931.0,ON E 122ND PL FROM S STATE ST (0 E) TO S MICHIGAN AV,Curb & Gutter Menu,9,2012
5205,9933 S STATE ST ,54,1,47754,E,99TH,PL,23290,148203,  DEAD END  ,Streets & Transportation,48865.0,ON E 99TH PL FROM S STATE ST (0 E) TO Dead End (50 E),Curb & Gutter Menu,9,2012
6144,11429 S EDBROOKE AVE ,167,135,31537,E,114TH,PL,20452,141796,11432 S INDIANA AVE ,Streets & Transportation,1471.0,ON E 114TH PL FROM 137 E TO S EDBROOKE AV (132 E),Guardrail Menu,9,2012
31872,11431 S MICHIGAN AVE ,133,100,42640,E,114TH,PL,6144,141797,11429 S EDBROOKE AVE ,Streets & Transportation,1471.0,ON E 114TH PL FROM 137 E TO S EDBROOKE AV (132 E),Guardrail Menu,9,2012
17324,233 E 101ST ST ,10159,10100,34903,S,PRAIRIE,AVE,31775,140108,233 E 102ND ST ,Streets & Transportation,23421.0,ON S PRAIRIE AVE FROM E 101 ST (10100 S) TO E 102 ST (10200 S),Sidewalk Menu,9,2012
5262,11933 S STATE ST ,52,1,45465,E,119TH,PL,18362,139129,11933 S MICHIGAN AVE ,Streets & Transportation,55284.0,ON E 119TH PL FROM S STATE ST (0 E) TO S MICHIGAN AV (100 E),Sidewalk Menu,9,2012
23862,500 E 104TH ST ,10459,10400,23501,S,EBERHART,AVE,31064,138092,500 E 105TH ST ,Streets & Transportation,109555.0,ON S EBERHART AVE FROM E 104 ST (10400 S) TO E 105 ST (10500 S),Sidewalk Menu,9,2012
24621,10133 S ST LAWRENCE AVE ,651,600,12789,E,101ST,PL,25900,139574,10133 S DAUPHIN AVE ,Streets & Transportation,3377.0,ON E 101ST PL FROM S ST LAWRENCE AV (600 E) TO S,Sidewalk Menu,9,2012
17360,533 W 102ND ST ,10259,10200,25820,S,PARNELL,AVE,23814,142125,533 W 103RD ST ,Streets & Transportation,89121.0,ON S PARNELL AVE FROM W 102 ST (10200 S) TO W 103 ST (10300 S),Sidewalk Menu,9,2012
9870,200 W 122ND ST ,12259,12200,10706,S,WENTWORTH,AVE,32627,138389,200 W 123RD ST ,Streets & Transportation,3427.0,ON S WENTWORTH AVE FROM W 122 ST (12200 S) TO W 123 ST (12300 S),Sidewalk Menu,9,2012
33052,529 E 131ST ST ,13165,13100,25672,S,FORRESTVILLE,AVE,24883,141528,527 E 132ND ST ,Streets & Transportation,11298.0,ON S FORRESTVILLE AVE FROM E 132 ST (13200 S) TO E 132 ST (13200 S),Street Resurfacing Menu,9,2012
24883,527 E 132ND ST ,13265,13200,44360,S,FORRESTVILLE,AVE,29342,141536,518 E 133RD ST ,Streets & Transportation,11298.0,ON S FORRESTVILLE AVE FROM E 132 ST (13200 S) TO E 132 ST (13200 S),Street Resurfacing Menu,9,2012
326,12200 S MICHIGAN AVE ,131,100,37336,E,122ND,ST,5301,150401,12199 S EDBROOKE AVE ,Streets & Transportation,35254.0,ON E 122ND ST FROM S MICHIGAN AV (100 E) TO S EDBROOKE AV (134 E),Street Resurfacing Menu,9,2012
19713,3000 E 96TH ST ,9659,9600,733,S,COMMERCIAL,AVE,22175,136671,3000 E 97TH ST ,Streets & Transportation,2537.0,ON S COMMERCIAL AVE FROM E 96 ST (9600 S) TO E 97 ST (9700 S),Curb & Gutter Menu,10,2012
22413,3635 E 115TH ST ,11559,11500,47430,S,EWING,AVE,22422,137047,3633 E 116TH ST ,Streets & Transportation,7100.0,ON S EWING AVE FROM E 115 ST (11500 S) TO E 116 ST (11600 S),Curb & Gutter Menu,10,2012
21756,2333 E 103RD ST ,10362,10300,41474,S,CRANDON,AVE,21773,145926,2337 E 104TH ST ,Streets & Transportation,3443.0,ON S CRANDON AVE FROM E 103 ST (10300 S) TO E 104 ST (10400 S),Curb & Gutter Menu,10,2012
,,,,,,,,,,,Streets & Transportation,61942.0,ON S AVENUE M FROM E 106 ST (10600 S) TO E 106 ST (10600 S),Diagonal Parking Menu,10,2012
4729,3500 E 93RD CT ,9398,9363,12919,S,EWING,AVE,20650,136827,3500 E 94TH ST ,Streets & Transportation,16146.0,ON S EWING AVE FROM 9483 S TO E 94 ST (9354 S),Guardrail Menu,10,2012
20650,3500 E 94TH ST ,9429,9400,32892,S,EWING,AVE,31939,152041,9431 S   ,Streets & Transportation,16146.0,ON S EWING AVE FROM 9483 S TO E 94 ST (9354 S),Guardrail Menu,10,2012
32657,3233 E 135TH ST ,13559,13500,9796,S,BURLEY,AVE,35043,137224,3233 E 136TH ST ,Streets & Transportation,15831.0,ON S BURLEY AVE FROM E 135 ST (13500 S) TO E 136 ST (13600 S),Sidewalk Menu,10,2012
6114,3400 E 112TH ST ,11258,11200,27222,S,GREEN BAY,AVE,19884,137213,3400 E 113TH ST ,Streets & Transportation,6615.0,ON S GREEN BAY AVE FROM E 112 ST (11200 S) TO E 113 ST (11300 S),Sidewalk Menu,10,2012
19710,9600 S BALTIMORE AVE ,3123,3100,21280,E,96TH,ST,21560,137173,3125 E   ,Streets & Transportation,11715.0,ON E 96TH ST FROM S BALTIMORE AV (3105 E) TO Dead End (3152 E),Sidewalk Menu,10,2012
33748,9600 S HOUSTON AVE ,3067,3036,21469,E,96TH,ST,19710,137171,9600 S BALTIMORE AVE ,Streets & Transportation,11715.0,ON E 96TH ST FROM S BALTIMORE AV (3105 E) TO Dead End (3152 E),Sidewalk Menu,10,2012
30746,2900 E 97TH ST ,9757,9700,6808,S,ESCANABA,AVE,22083,136679,2900 E 98TH ST ,Streets & Transportation,60630.0,ON S ESCANABA AVE FROM E 97 ST (9700 S) TO E 98 ST (9800 S),Sidewalk Menu,10,2012
34466,2937 E 100TH ST ,10047,10000,6333,S,EXCHANGE,AVE,30763,136923,2939 E 101ST ST ,Streets & Transportation,1950.0,ON S EXCHANGE AVE FROM E 100 ST (10004 S) TO E 101 ST (10100 S),Sidewalk Menu,10,2012
34744,3633 E 104TH ST ,10459,10400,43157,S,EWING,AVE,25895,137353,3633 E 105TH ST ,Streets & Transportation,11071.0,ON S EWING AVE FROM E 104 ST (10400 S) TO E 105 ST (10500 S),Sidewalk Menu,10,2012
,,,,,,,,,,,Streets & Transportation,2132.0,ON S AVENUE M FROM E 108 ST (10800 S) TO E 109 ST (10900 S),Sidewalk Menu,10,2012
29869,13500 S AVENUE M   ,3559,3532,36821,E,135TH,ST,18995,137521,13500 S AVENUE L   ,Streets & Transportation,23913.0,ON E 135TH ST FROM S AVENUE M (3531 E) TO S AVENUE L (3600 E),Sidewalk Menu,10,2012
,,,,,,,,,,,Streets & Transportation,13969.0,ON S AVENUE N FROM E 133 ST (13300 S) TO E 134 ST (13400 S),Sidewalk Menu,10,2012
19382,2900 E 132ND ST ,13247,13200,39219,S,ESCANABA,AVE,3802,137078,13267 S BRAINARD AVE ,Streets & Transportation,2637.0,ON S ESCANABA AVE FROM E 132 ST (13200 S) TO S BRAINARD AV (13273 S),Sidewalk Menu,10,2012
34443,2837 E 98TH ST ,9860,9800,27173,S,MUSKEGON,AVE,5178,136673,2837 E 99TH ST ,Streets & Transportation,4139.0,ON S MUSKEGON AVE FROM E 98 ST (9800 S) TO E 99 ST (9900 S),Sidewalk Menu,10,2012
,,,,,,,,,,,Streets & Transportation,2874.0,ON S AVENUE H FROM E 106 ST (10600 S) TO E 107 ST (10700 S),Sidewalk Menu,10,2012
,,,,,,,,,,,Streets & Transportation,10218.0,ON S AVENUE L FROM E 133 ST (13300 S) TO E 134 ST (13400 S),Sidewalk Menu,10,2012
,,,,,,,,,,,Streets & Transportation,45187.0,ON S AVENUE M FROM E 133 ST (13300 S) TO E 134 ST (13400 S),Sidewalk Menu,10,2012
19713,9600 S COMMERCIAL AVE ,3029,3000,7363,E,96TH,ST,33748,137168,9600 S HOUSTON AVE ,Streets & Transportation,14450.0,ON E 96TH ST FROM S HOUSTON AV (3032 E) TO S,Sidewalk Menu,10,2012
33748,9600 S HOUSTON AVE ,3067,3036,21469,E,96TH,ST,19710,137171,9600 S BALTIMORE AVE ,Streets & Transportation,14450.0,ON E 96TH ST FROM S HOUSTON AV (3032 E) TO S,Sidewalk Menu,10,2012
27686,10500 S AVENUE J   ,3727,3700,4357,E,105TH,ST,21789,137375,10500 S AVENUE H   ,Streets & Transportation,21899.0,ON E 105TH ST FROM S AVENUE J (3700 E) TO S AVENUE H (3731 E),Sidewalk Menu,10,2012
29994,3399 E 84TH ST ,8459,8400,26818,S,GREEN BAY,AVE,24165,124711,3399 E 85TH ST ,Streets & Transportation,3509.0,ON S GREEN BAY AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S),Sidewalk Menu,10,2012
35465,3100 E 89TH ST ,8959,8900,28382,S,BALTIMORE,AVE,16369,136648,3100 E 90TH ST ,Streets & Transportation,79372.0,ON S BALTIMORE AVE FROM E 89 ST (8900 S) TO E 90 ST (9000 S),Sidewalk Menu,10,2012
22413,3635 E 115TH ST ,11559,11500,47430,S,EWING,AVE,22422,137047,3633 E 116TH ST ,Streets & Transportation,407.0,ON S EWING AVE FROM E 115TH ST (11500 S) TO E 116TH ST (11600 S),Sidewalk Menu,10,2012
18991,3200 E 134TH ST ,13459,13400,35349,S,BRANDON,AVE,4449,136767,3200 E 135TH ST ,Streets & Transportation,5913.0,ON S BRANDON AVE FROM E 134 ST (13400 S) TO E 135 ST (13500 S),Sidewalk Menu,10,2012
15896,11200 S AVENUE L   ,3627,3600,52131,E,112TH,ST,15895,137424,11200 S EWING AVE ,Streets & Transportation,62840.0,ON E 112TH ST FROM S AVENUE L (3600 E) TO S EWING AV (3632 E),Sidewalk Menu,10,2012
31446,3000 E 132ND ST ,13259,13200,40897,S,COMMERCIAL,AVE,18987,137081,3000 E 133RD ST ,Streets & Transportation,2722.0,ON S COMMERCIAL AVE FROM E 132 ST (13200 S) TO E 133 ST (13300 S),Sidewalk Menu,10,2012
33035,2700 E 95TH ST ,9563,9500,28208,S,MARQUETTE,AVE,21563,137322,2700 E 96TH ST ,Streets & Transportation,3785.0,ON S MARQUETTE AVE FROM E 95 ST (9500 S) TO E 96 ST (9600 S),Sidewalk Menu,10,2012
,,,,,,,,,,,Streets & Transportation,1548.0,ON S AVENUE B FROM E 109 ST (10900 S) TO E 110 ST (11000 S),Sidewalk Menu,10,2012
5332,2899 E 127TH ST ,12759,12700,4932,S,ESCANABA,AVE,18744,137473,2900 E 128TH ST ,Streets & Transportation,38056.0,ON S ESCANABA AVE FROM E 127 ST (12700 S) TO E 128 ST (12800 S),Street Resurfacing Menu,10,2012
34200,2833 E 127TH ST ,12759,12700,41839,S,MUSKEGON,AVE,10290,137475,2833 E 128TH ST ,Streets & Transportation,44765.0,ON S MUSKEGON AVE FROM E 127 ST (12700 S) TO E 128 ST (12800 S),Street Resurfacing Menu,10,2012
,,,,,,,,,,,Streets & Transportation,66361.0,ON S AVENUE M FROM E 113 ST (11300 S) TO E 114 ST (11400 S),Street Resurfacing Menu,10,2012
34211,12900 S MANISTEE AVE ,2827,2800,4681,E,129TH,ST,30046,137507,12900 S MUSKEGON AVE ,Streets & Transportation,48774.0,ON E 129TH ST FROM S MANISTEE AV (2800 E) TO S MUSKEGON AV (2837 E),Street Resurfacing Menu,10,2012
33046,9600 S AVENUE M   ,3559,3532,49178,E,96TH,ST,20664,137255,9600 S AVENUE L   ,Streets & Transportation,28060.0,ON E 96TH ST FROM S AVENUE M (3531 E) TO S AVENUE L (3600 E),Street Resurfacing Menu,10,2012
20544,2933 E 132ND ST ,13259,13200,49215,S,EXCHANGE,AVE,3810,137082,2932 E 133RD ST ,Streets & Transportation,68858.0,ON S EXCHANGE AVE FROM E 132 ST (13200 S) TO E 133 ST (13300 S),Street Resurfacing Menu,10,2012
348,2933 E 130TH ST ,13059,13000,38079,S,EXCHANGE,AVE,3769,137491,2927 E 131ST ST ,Streets & Transportation,47581.0,ON S EXCHANGE AVE FROM E 130 ST (13000 S) TO E 131 ST (13100 S),Street Resurfacing Menu,10,2012
31446,3000 E 132ND ST ,13259,13200,40897,S,COMMERCIAL,AVE,18987,137081,3000 E 133RD ST ,Streets & Transportation,52946.0,ON S COMMERCIAL AVE FROM E 132 ST (13200 S) TO E 133 ST (13300 S),Street Resurfacing Menu,10,2012
18377,2800 E 127TH ST ,12759,12700,45193,S,MANISTEE,AVE,5341,137470,2800 E 128TH ST ,Streets & Transportation,39179.0,ON S MANISTEE AVE FROM E 127 ST (12700 S) TO E 128 ST (12800 S),Street Resurfacing Menu,10,2012
27588,733 W 36TH ST ,3659,3600,23434,S,EMERALD,AVE,34337,115715,733 W 37TH ST ,Streets & Transportation,9931.0,ON S EMERALD AVE FROM 3659 S TO W 36 ST (3600 S),Alley Apron Menu,11,2012
554,733 W 35TH ST ,3559,3500,47736,S,EMERALD,AVE,27588,115713,733 W 36TH ST ,Streets & Transportation,9931.0,ON S EMERALD AVE FROM 3659 S TO W 36 ST (3600 S),Alley Apron Menu,11,2012
9358,445 W 31ST ST ,3159,3100,14633,S,CANAL,ST,26547,115538,451 W 32ND ST ,Streets & Transportation,8993.0,ON S CANAL ST FROM 3228 S TO W 32 ST (3200 S),Alley Apron Menu,11,2012
26547,451 W 32ND ST ,3259,3200,45821,S,CANAL,ST,29899,114890,450 W 33RD ST ,Streets & Transportation,8993.0,ON S CANAL ST FROM 3228 S TO W 32 ST (3200 S),Alley Apron Menu,11,2012
541,3399 S   ,3459,3400,4981,S,LOWE,AVE,32649,115801,633 W 35TH ST ,Streets & Transportation,2285.0,ON S LOWE AVE FROM 3439 S TO W 35 ST (3500 S),Alley Apron Menu,11,2012
32649,633 W 35TH ST ,3509,3500,20031,S,LOWE,AVE,5381,115732,3511 S   ,Streets & Transportation,2285.0,ON S LOWE AVE FROM 3439 S TO W 35 ST (3500 S),Alley Apron Menu,11,2012
14791,4633 S WALLACE ST ,659,600,20484,W,46TH,PL,14793,125440,4633 S UNION AVE ,Streets & Transportation,12948.0,ON W 46TH PL FROM 600 W TO S WALLACE ST (600 W),Alley Apron Menu,11,2012
21651,4633 S NORMAL AVE ,559,500,26194,W,46TH,PL,14791,125439,4633 S WALLACE ST ,Streets & Transportation,12948.0,ON W 46TH PL FROM 600 W TO S WALLACE ST (600 W),Alley Apron Menu,11,2012
5991,4153 S PEORIA ST ,952,900,9809,W,EXCHANGE,AVE,883,146392,4161 S MORGAN ST ,Streets & Transportation,7453.0,ON W EXCHANGE AVE FROM S MORGAN ST (1000 W) TO S PEORIA ST (912 W),Curb & Gutter Menu,11,2012
9356,300 W 31ST ST ,3161,3100,18252,S,PRINCETON,AVE,258,114583,300 W 32ND ST ,Streets & Transportation,1942.0,ON S PRINCETON AVE FROM W 31 ST (3100 S) TO W 32 ST (3200 S),Curb & Gutter Menu,11,2012
14791,600 W 46TH PL ,4659,4632,35932,S,WALLACE,ST,10458,125422,600 W 47TH ST ,Streets & Transportation,741.0,ON S WALLACE ST FROM W 47 ST (4700 S) TO W 46 PL (4632 S),Curb & Gutter Menu,11,2012
18052,900 W 31ST PL ,3189,3128,20549,S,LITUANICA,AVE,28830,150075,900 W 32ND ST ,Streets & Transportation,5401.0,ON S LITUANICA AVE FROM W 31 PL (3130 S) TO W 31 PL,Sidewalk Menu,11,2012
4371,900 W 31ST ST ,3145,3100,36707,S,LITUANICA,AVE,18052,150074,900 W 31ST PL ,Streets & Transportation,5401.0,ON S LITUANICA AVE FROM W 31 PL (3130 S) TO W 31 PL,Sidewalk Menu,11,2012
14262,700 W 43RD PL ,4364,4347,2383,S,UNION,AVE,21893,131622,660 W 44TH ST ,Streets & Transportation,1449.0,ON S UNION AVE FROM W 44 ST (4400 S) TO W 44 ST (4400 S),Sidewalk Menu,11,2012
21893,660 W 44TH ST ,4427,4400,16919,S,UNION,AVE,14691,125392,700 W 44TH PL ,Streets & Transportation,1449.0,ON S UNION AVE FROM W 44 ST (4400 S) TO W 44 ST (4400 S),Sidewalk Menu,11,2012
28524,3699 S HAMILTON AVE ,2159,2132,18343,W,37TH,ST,35423,115665,3699 S LEAVITT ST ,Streets & Transportation,2447.0,ON W 37TH ST FROM S LEAVITT ST (2200 W) TO S LEAVITT ST (2200 W),Sidewalk Menu,11,2012
35423,3699 S LEAVITT ST ,2293,2200,28103,W,37TH,ST,11518,115666,3695 S ARCHER AVE ,Streets & Transportation,2447.0,ON W 37TH ST FROM S LEAVITT ST (2200 W) TO S LEAVITT ST (2200 W),Sidewalk Menu,11,2012
11966,700 W 38TH ST ,3859,3800,29978,S,UNION,AVE,25834,143387,700 W PERSHING RD ,Streets & Transportation,9062.0,ON S UNION AVE FROM W 38 ST (3800 S) TO W 38 ST (3800 S),Sidewalk Menu,11,2012
11506,700 W 37TH ST ,3759,3700,46820,S,UNION,AVE,11966,115690,700 W 38TH ST ,Streets & Transportation,9062.0,ON S UNION AVE FROM W 38 ST (3800 S) TO W 38 ST (3800 S),Sidewalk Menu,11,2012
906,4333 S PARNELL AVE ,569,524,36029,W,43RD,PL,29145,125385,4333 S WALLACE ST ,Streets & Transportation,19332.0,ON W 43RD PL FROM S PARNELL AV (524 W) TO S WALLACE ST (614 W),Sidewalk Menu,11,2012
3480,2600 S NORMAL AVE ,537,500,29966,W,26TH,ST,3481,114732,2600 S WALLACE ST ,Streets & Transportation,6418.0,ON W 26TH ST FROM S WALLACE ST (600 W) TO S NORMAL AV (530 W),Sidewalk Menu,11,2012
6017,733 W 42ND ST ,4243,4200,3178,S,EMERALD,AVE,14228,125080,733 W 43RD ST ,Streets & Transportation,11039.0,ON S EMERALD AVE FROM W 42 ST (4216 S) TO W 43 ST (4300 S),Sidewalk Menu,11,2012
28965,700 W 45TH ST ,4559,4500,11315,S,UNION,AVE,29767,125398,700 W 46TH ST ,Streets & Transportation,1368.0,ON S UNION AVE FROM W 45 ST (4500 S) TO W 46 ST (4600 S),Sidewalk Menu,11,2012
32384,3000 S WELLS ST ,259,232,33318,W,30TH,ST,4340,115130,3000 S PRINCETON AVE ,Streets & Transportation,8274.0,ON W 30TH ST FROM S PRINCETON AV (300 W) TO S WELLS ST (230 W),Sidewalk Menu,11,2012
14227,4299 S LOWE AVE ,659,631,28235,W,43RD,ST,901,125384,4300 S UNION AVE ,Streets & Transportation,36657.0,ON W 43RD ST FROM S UNION AV (700 W) TO S UNION AV (700 W),Sidewalk Menu,11,2012
901,4300 S UNION AVE ,725,700,52998,W,43RD,ST,14228,125399,4300 S EMERALD AVE ,Streets & Transportation,36657.0,ON W 43RD ST FROM S UNION AV (700 W) TO S UNION AV (700 W),Sidewalk Menu,11,2012
29153,601 W 44TH ST ,4426,4400,32379,S,WALLACE,ST,34805,125391,599 W 44TH PL ,Streets & Transportation,2414.0,ON S WALLACE ST FROM W 44 PL (4432 S) TO W 44 ST (4400 S),Sidewalk Menu,11,2012
28614,600 W 46TH ST ,4627,4600,43951,S,WALLACE,ST,14791,125421,600 W 46TH PL ,Streets & Transportation,17547.0,ON S WALLACE ST FROM W 46 ST (4600 S) TO W 46 ST (4600 S),Sidewalk Menu,11,2012
31289,599 W 45TH PL ,4559,4530,51819,S,WALLACE,ST,28614,125397,600 W 46TH ST ,Streets & Transportation,17547.0,ON S WALLACE ST FROM W 46 ST (4600 S) TO W 46 ST (4600 S),Sidewalk Menu,11,2012
