,Clean Ward,Alderperson,Start Date,End Date,filled_year,year,category,calls,num_projects,total_cost
1481,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Lighting,601,0,0
1482,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Parks & Recreation,11,0,0
1483,39,Samantha Nugent,"May 20, 2019",present,2019,2019,"Plants, Gardens, & Sustainability",788,0,0
1484,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Security Cameras,80,0,0
1485,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Streets & Transportation,7011,34,1271499
1486,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Beautification,2794,1,3500
1487,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Bike Infrastructure,15,0,0
1488,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Lighting,343,0,0
1489,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Parks & Recreation,1,1,5616
1490,39,Samantha Nugent,"May 20, 2019",present,2020,2020,"Plants, Gardens, & Sustainability",779,0,0
1491,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Schools & Libraries,0,3,411233
1492,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Security Cameras,121,1,49552
1493,39,Samantha Nugent,"May 20, 2019",present,2020,2020,Streets & Transportation,5136,24,850098
1494,39,Samantha Nugent,"May 20, 2019",present,2021,2021,Beautification,2532,6,184600
1495,39,Samantha Nugent,"May 20, 2019",present,2021,2021,Bike Infrastructure,79,0,0
1496,39,Samantha Nugent,"May 20, 2019",present,2021,2021,Lighting,137,2,500
1497,39,Samantha Nugent,"May 20, 2019",present,2021,2021,Parks & Recreation,13,3,170000
1498,39,Samantha Nugent,"May 20, 2019",present,2021,2021,"Plants, Gardens, & Sustainability",803,0,0
1499,39,Samantha Nugent,"May 20, 2019",present,2021,2021,Security Cameras,136,2,109875
1500,39,Samantha Nugent,"May 20, 2019",present,2021,2021,Streets & Transportation,4249,39,1035024
1501,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Beautification,2169,0,0
1502,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Bike Infrastructure,105,0,0
1503,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Lighting,130,2,1250
1504,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Parks & Recreation,5,3,155000
1505,39,Samantha Nugent,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",896,0,0
1506,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Schools & Libraries,0,1,100000
1507,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Security Cameras,127,0,0
1508,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Streets & Transportation,5271,32,1243749
1509,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Beautification,1990,0,0
1510,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Bike Infrastructure,32,1,150000
1511,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Lighting,116,7,4000
1512,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Parks & Recreation,6,1,150000
1513,39,Samantha Nugent,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",814,0,0
1514,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Security Cameras,158,0,0
1515,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Streets & Transportation,3950,23,1128368
1516,40,Patrick J. O'Connor,May 1983,May 2019,2018,2018,Beautification,0,1,15225
1517,40,Patrick J. O'Connor,May 1983,May 2019,2018,2018,Lighting,1,2,173000
1518,40,Patrick J. O'Connor,May 1983,May 2019,2018,2018,"Plants, Gardens, & Sustainability",193,0,0
1519,40,Patrick J. O'Connor,May 1983,May 2019,2018,2018,Streets & Transportation,67,50,1131774
1520,40,Andre Vasquez,"May 20, 2019",present,2019,2019,Beautification,1952,0,0
1521,40,Andre Vasquez,"May 20, 2019",present,2019,2019,Bike Infrastructure,6,1,23000
1522,40,Andre Vasquez,"May 20, 2019",present,2019,2019,Lighting,412,0,0
1523,40,Andre Vasquez,"May 20, 2019",present,2019,2019,Parks & Recreation,1,0,0
1524,40,Andre Vasquez,"May 20, 2019",present,2019,2019,"Plants, Gardens, & Sustainability",544,1,71500
1525,40,Andre Vasquez,"May 20, 2019",present,2019,2019,Security Cameras,74,1,49552
1526,40,Andre Vasquez,"May 20, 2019",present,2019,2019,Streets & Transportation,5029,28,1175947
1527,40,Andre Vasquez,"May 20, 2019",present,2020,2020,Beautification,2869,0,0
1528,40,Andre Vasquez,"May 20, 2019",present,2020,2020,Bike Infrastructure,10,0,0
1529,40,Andre Vasquez,"May 20, 2019",present,2020,2020,Lighting,283,1,337
1530,40,Andre Vasquez,"May 20, 2019",present,2020,2020,Parks & Recreation,0,1,120000
1531,40,Andre Vasquez,"May 20, 2019",present,2020,2020,"Plants, Gardens, & Sustainability",411,1,55000
1532,40,Andre Vasquez,"May 20, 2019",present,2020,2020,Security Cameras,120,2,99104
1533,40,Andre Vasquez,"May 20, 2019",present,2020,2020,Streets & Transportation,3578,26,1037681
1534,40,Andre Vasquez,"May 20, 2019",present,2021,2021,Beautification,2243,1,110000
1535,40,Andre Vasquez,"May 20, 2019",present,2021,2021,Bike Infrastructure,82,0,0
1536,40,Andre Vasquez,"May 20, 2019",present,2021,2021,Lighting,96,3,1662
1537,40,Andre Vasquez,"May 20, 2019",present,2021,2021,Parks & Recreation,5,0,0
1538,40,Andre Vasquez,"May 20, 2019",present,2021,2021,"Plants, Gardens, & Sustainability",504,1,50000
1539,40,Andre Vasquez,"May 20, 2019",present,2021,2021,Security Cameras,100,0,0
1540,40,Andre Vasquez,"May 20, 2019",present,2021,2021,Streets & Transportation,2933,39,1338337
1541,40,Andre Vasquez,"May 20, 2019",present,2022,2022,Beautification,2175,2,36136
1542,40,Andre Vasquez,"May 20, 2019",present,2022,2022,Bike Infrastructure,140,0,0
1543,40,Andre Vasquez,"May 20, 2019",present,2022,2022,Lighting,78,0,0
1544,40,Andre Vasquez,"May 20, 2019",present,2022,2022,Parks & Recreation,5,2,270000
1545,40,Andre Vasquez,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",741,0,0
1546,40,Andre Vasquez,"May 20, 2019",present,2022,2022,Security Cameras,113,6,87733
1547,40,Andre Vasquez,"May 20, 2019",present,2022,2022,Streets & Transportation,4326,26,1106130
1548,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Beautification,1708,0,0
1549,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Bike Infrastructure,70,0,0
1550,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Lighting,118,1,1000
1551,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Parks & Recreation,3,0,0
1552,40,Andre Vasquez,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",551,0,0
1553,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Security Cameras,99,0,0
1554,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Streets & Transportation,3200,29,1100840
1555,41,Anthony Napolitano,"May 18, 2015",present,2018,2018,Lighting,87,2,1500
1556,41,Anthony Napolitano,"May 18, 2015",present,2018,2018,Parks & Recreation,0,3,252000
1557,41,Anthony Napolitano,"May 18, 2015",present,2018,2018,"Plants, Gardens, & Sustainability",286,0,0
1558,41,Anthony Napolitano,"May 18, 2015",present,2018,2018,Streets & Transportation,233,40,1066499
1559,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,Beautification,1362,0,0
1560,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,Bike Infrastructure,2,0,0
1561,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,Lighting,567,0,0
1562,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,Parks & Recreation,3,0,0
1563,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,"Plants, Gardens, & Sustainability",1012,0,0
1564,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,Security Cameras,35,0,0
1565,41,Anthony Napolitano,"May 18, 2015",present,2019,2019,Streets & Transportation,7103,26,1276499
1566,41,Anthony Napolitano,"May 18, 2015",present,2020,2020,Beautification,1521,0,0
1567,41,Anthony Napolitano,"May 18, 2015",present,2020,2020,Bike Infrastructure,4,0,0
1568,41,Anthony Napolitano,"May 18, 2015",present,2020,2020,Lighting,338,0,0
1569,41,Anthony Napolitano,"May 18, 2015",present,2020,2020,"Plants, Gardens, & Sustainability",903,0,0
1570,41,Anthony Napolitano,"May 18, 2015",present,2020,2020,Security Cameras,39,0,0
1571,41,Anthony Napolitano,"May 18, 2015",present,2020,2020,Streets & Transportation,4644,26,1319999
1572,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,Beautification,1328,0,0
1573,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,Bike Infrastructure,1,0,0
1574,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,Lighting,167,0,0
1575,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,Parks & Recreation,7,0,0
1576,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,"Plants, Gardens, & Sustainability",1024,0,0
1577,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,Security Cameras,41,0,0
1578,41,Anthony Napolitano,"May 18, 2015",present,2021,2021,Streets & Transportation,4495,33,1499999
1579,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Beautification,1260,0,0
1580,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Bike Infrastructure,7,0,0
1581,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Lighting,158,0,0
1582,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Parks & Recreation,2,0,0
1583,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,"Plants, Gardens, & Sustainability",1158,0,0
1584,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Security Cameras,31,3,60523
1585,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Streets & Transportation,4780,35,1436160
1586,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Beautification,1466,0,0
1587,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Bike Infrastructure,7,0,0
1588,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Lighting,221,1,500
1589,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Parks & Recreation,1,0,0
1590,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,"Plants, Gardens, & Sustainability",1045,0,0
1591,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Security Cameras,37,0,0
1592,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Streets & Transportation,3788,30,1482162
1593,42,Brendan Reilly,2007,Present,2018,2018,Beautification,0,2,63290
1594,42,Brendan Reilly,2007,Present,2018,2018,Lighting,6,2,85069
1595,42,Brendan Reilly,2007,Present,2018,2018,Parks & Recreation,0,2,128044
1596,42,Brendan Reilly,2007,Present,2018,2018,"Plants, Gardens, & Sustainability",16,0,0
1597,42,Brendan Reilly,2007,Present,2018,2018,Security Cameras,0,4,162066
1598,42,Brendan Reilly,2007,Present,2018,2018,Streets & Transportation,202,23,881530
1599,42,Brendan Reilly,2007,Present,2019,2019,Beautification,2363,0,0
1600,42,Brendan Reilly,2007,Present,2019,2019,Bike Infrastructure,686,0,0
1601,42,Brendan Reilly,2007,Present,2019,2019,Lighting,70,5,240830
1602,42,Brendan Reilly,2007,Present,2019,2019,Parks & Recreation,3,0,0
1603,42,Brendan Reilly,2007,Present,2019,2019,"Plants, Gardens, & Sustainability",86,0,0
1604,42,Brendan Reilly,2007,Present,2019,2019,Security Cameras,41,3,135393
1605,42,Brendan Reilly,2007,Present,2019,2019,Streets & Transportation,5368,25,843776
1606,42,Brendan Reilly,2007,Present,2020,2020,Beautification,3464,1,60000
1607,42,Brendan Reilly,2007,Present,2020,2020,Bike Infrastructure,110,0,0
1608,42,Brendan Reilly,2007,Present,2020,2020,Lighting,51,7,818215
1609,42,Brendan Reilly,2007,Present,2020,2020,Parks & Recreation,2,0,0
1610,42,Brendan Reilly,2007,Present,2020,2020,"Plants, Gardens, & Sustainability",38,0,0
1611,42,Brendan Reilly,2007,Present,2020,2020,Security Cameras,55,4,115343
1612,42,Brendan Reilly,2007,Present,2020,2020,Streets & Transportation,3547,14,326441
1613,42,Brendan Reilly,2007,Present,2021,2021,Beautification,4055,1,12925
1614,42,Brendan Reilly,2007,Present,2021,2021,Bike Infrastructure,109,0,0
1615,42,Brendan Reilly,2007,Present,2021,2021,Lighting,48,3,480000
1616,42,Brendan Reilly,2007,Present,2021,2021,Parks & Recreation,3,1,45000
1617,42,Brendan Reilly,2007,Present,2021,2021,"Plants, Gardens, & Sustainability",65,0,0
1618,42,Brendan Reilly,2007,Present,2021,2021,Security Cameras,105,24,650983
1619,42,Brendan Reilly,2007,Present,2021,2021,Streets & Transportation,4221,12,311091
1620,42,Brendan Reilly,2007,Present,2022,2022,Beautification,4108,1,100000
1621,42,Brendan Reilly,2007,Present,2022,2022,Bike Infrastructure,291,0,0
1622,42,Brendan Reilly,2007,Present,2022,2022,Lighting,40,2,200000
1623,42,Brendan Reilly,2007,Present,2022,2022,Parks & Recreation,4,1,16275
1624,42,Brendan Reilly,2007,Present,2022,2022,"Plants, Gardens, & Sustainability",47,0,0
1625,42,Brendan Reilly,2007,Present,2022,2022,Security Cameras,78,15,410021
1626,42,Brendan Reilly,2007,Present,2022,2022,Streets & Transportation,5104,22,662091
1627,42,Brendan Reilly,2007,Present,2023,2023,Beautification,2910,2,203099
1628,42,Brendan Reilly,2007,Present,2023,2023,Bike Infrastructure,203,0,0
1629,42,Brendan Reilly,2007,Present,2023,2023,Lighting,22,2,325000
1630,42,Brendan Reilly,2007,Present,2023,2023,Parks & Recreation,2,0,0
1631,42,Brendan Reilly,2007,Present,2023,2023,"Plants, Gardens, & Sustainability",84,0,0
1632,42,Brendan Reilly,2007,Present,2023,2023,Security Cameras,78,1,3000
1633,42,Brendan Reilly,2007,Present,2023,2023,Streets & Transportation,3839,20,680746
1634,43,Michele Smith,"May 16, 2011","August 12, 2022",2018,2018,Beautification,0,7,93400
1635,43,Michele Smith,"May 16, 2011","August 12, 2022",2018,2018,Lighting,34,1,500
1636,43,Michele Smith,"May 16, 2011","August 12, 2022",2018,2018,Parks & Recreation,0,3,39000
1637,43,Michele Smith,"May 16, 2011","August 12, 2022",2018,2018,"Plants, Gardens, & Sustainability",86,0,0
1638,43,Michele Smith,"May 16, 2011","August 12, 2022",2018,2018,Streets & Transportation,128,56,1187099
1639,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,Beautification,2081,0,0
1640,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,Bike Infrastructure,28,0,0
1641,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,Lighting,232,1,1500
1642,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,Parks & Recreation,2,3,35620
1643,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,"Plants, Gardens, & Sustainability",309,0,0
1644,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,Security Cameras,70,0,0
1645,43,Michele Smith,"May 16, 2011","August 12, 2022",2019,2019,Streets & Transportation,3768,30,1006379
1646,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Beautification,2093,0,0
1647,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Bike Infrastructure,24,0,0
1648,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Lighting,66,1,500
1649,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Parks & Recreation,1,0,0
1650,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,"Plants, Gardens, & Sustainability",328,0,0
1651,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Schools & Libraries,0,1,25000
1652,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Security Cameras,70,4,99104
1653,43,Michele Smith,"May 16, 2011","August 12, 2022",2020,2020,Streets & Transportation,2418,33,1163477
1654,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,Beautification,2058,1,40576
1655,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,Bike Infrastructure,33,0,0
1656,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,Lighting,45,2,125000
1657,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,Parks & Recreation,1,0,0
1658,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,"Plants, Gardens, & Sustainability",326,0,0
1659,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,Security Cameras,81,5,318384
1660,43,Michele Smith,"May 16, 2011","August 12, 2022",2021,2021,Streets & Transportation,2523,24,966039
1661,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Beautification,2055,0,0
1662,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Bike Infrastructure,125,0,0
1663,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Lighting,29,1,500
1664,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Parks & Recreation,0,2,184000
1665,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,"Plants, Gardens, & Sustainability",360,0,0
1666,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Security Cameras,107,1,3700
1667,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Streets & Transportation,3155,47,1311799
1668,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Beautification,2146,0,0
1669,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Bike Infrastructure,113,0,0
1670,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Lighting,74,1,48617
1671,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Parks & Recreation,4,2,198081
1672,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,"Plants, Gardens, & Sustainability",422,1,10000
1673,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Security Cameras,97,0,0
1674,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Streets & Transportation,2776,32,664525
1675,44,Tom Tunney,"January 16, 2003","May 15, 2023",2018,2018,Lighting,60,5,67000
1676,44,Tom Tunney,"January 16, 2003","May 15, 2023",2018,2018,"Plants, Gardens, & Sustainability",91,1,7500
1677,44,Tom Tunney,"January 16, 2003","May 15, 2023",2018,2018,Schools & Libraries,0,1,60000
1678,44,Tom Tunney,"January 16, 2003","May 15, 2023",2018,2018,Streets & Transportation,94,29,1185499
1679,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Beautification,1767,0,0
1680,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Bike Infrastructure,21,0,0
1681,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Lighting,183,6,5500
1682,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Parks & Recreation,1,0,0
1683,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",253,0,0
1684,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Schools & Libraries,0,1,100000
1685,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Security Cameras,98,0,0
1686,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Streets & Transportation,2777,30,1207019
1687,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Beautification,2251,0,0
1688,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Bike Infrastructure,8,0,0
1689,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Lighting,66,2,120000
1690,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,"Plants, Gardens, & Sustainability",227,0,0
1691,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Security Cameras,105,0,0
1692,44,Tom Tunney,"January 16, 2003","May 15, 2023",2020,2020,Streets & Transportation,1525,33,1199999
1693,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,Beautification,2075,0,0
1694,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,Bike Infrastructure,15,0,0
1695,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,Lighting,48,1,14490
1696,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,Parks & Recreation,3,0,0
1697,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,"Plants, Gardens, & Sustainability",262,0,0
1698,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,Security Cameras,84,1,136305
1699,44,Tom Tunney,"January 16, 2003","May 15, 2023",2021,2021,Streets & Transportation,1805,46,1349204
1700,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Beautification,2096,0,0
1701,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Bike Infrastructure,140,0,0
1702,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Lighting,56,1,330510
1703,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Parks & Recreation,3,1,60000
1704,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",485,0,0
1705,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Security Cameras,79,0,0
1706,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Streets & Transportation,2266,45,1109489
1707,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Beautification,1301,2,1200
1708,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Bike Infrastructure,84,0,0
1709,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Lighting,50,4,81643
1710,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Parks & Recreation,1,0,0
1711,44,Bennett Lawson,"May 15, 2023",present,2023,2023,"Plants, Gardens, & Sustainability",412,0,0
1712,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Security Cameras,108,0,0
1713,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Streets & Transportation,1573,36,1135373
1714,45,John Arena,May 2011,May 2019,2018,2018,Beautification,1,2,20909
1715,45,John Arena,May 2011,May 2019,2018,2018,Lighting,72,1,500
1716,45,John Arena,May 2011,May 2019,2018,2018,Parks & Recreation,0,1,15000
1717,45,John Arena,May 2011,May 2019,2018,2018,"Plants, Gardens, & Sustainability",267,0,0
1718,45,John Arena,May 2011,May 2019,2018,2018,Streets & Transportation,201,82,1267168
1719,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Beautification,2418,0,0
1720,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Bike Infrastructure,53,0,0
1721,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Lighting,904,0,0
1722,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Parks & Recreation,11,0,0
1723,45,Jim Gardiner,"May 20, 2019",present,2019,2019,"Plants, Gardens, & Sustainability",855,0,0
1724,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Security Cameras,90,0,0
1725,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Streets & Transportation,7703,30,1319999
1726,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Beautification,3170,0,0
1727,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Bike Infrastructure,16,0,0
1728,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Lighting,458,0,0
1729,45,Jim Gardiner,"May 20, 2019",present,2020,2020,"Plants, Gardens, & Sustainability",839,0,0
1730,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Security Cameras,96,0,0
1731,45,Jim Gardiner,"May 20, 2019",present,2020,2020,Streets & Transportation,5720,39,1319999
1732,45,Jim Gardiner,"May 20, 2019",present,2021,2021,Beautification,3050,0,0
1733,45,Jim Gardiner,"May 20, 2019",present,2021,2021,Bike Infrastructure,52,0,0
1734,45,Jim Gardiner,"May 20, 2019",present,2021,2021,Lighting,165,0,0
1735,45,Jim Gardiner,"May 20, 2019",present,2021,2021,Parks & Recreation,3,0,0
1736,45,Jim Gardiner,"May 20, 2019",present,2021,2021,"Plants, Gardens, & Sustainability",774,0,0
1737,45,Jim Gardiner,"May 20, 2019",present,2021,2021,Security Cameras,119,1,127967
1738,45,Jim Gardiner,"May 20, 2019",present,2021,2021,Streets & Transportation,4716,30,1372032
1739,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Beautification,2876,0,0
1740,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Bike Infrastructure,51,0,0
1741,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Lighting,128,2,2500
1742,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Parks & Recreation,2,0,0
1743,45,Jim Gardiner,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",1041,0,0
1744,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Security Cameras,139,2,41410
1745,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Streets & Transportation,5040,30,1450135
1746,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Beautification,2549,0,0
1747,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Bike Infrastructure,23,0,0
1748,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Lighting,164,0,0
1749,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Parks & Recreation,2,0,0
1750,45,Jim Gardiner,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",1202,0,0
1751,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Security Cameras,121,0,0
1752,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Streets & Transportation,4232,22,1496879
1753,46,James Cappleman,"May 16, 2011","May 15, 2023",2018,2018,Bike Infrastructure,0,1,30000
1754,46,James Cappleman,"May 16, 2011","May 15, 2023",2018,2018,Lighting,18,2,335000
1755,46,James Cappleman,"May 16, 2011","May 15, 2023",2018,2018,Parks & Recreation,0,1,25000
1756,46,James Cappleman,"May 16, 2011","May 15, 2023",2018,2018,"Plants, Gardens, & Sustainability",49,0,0
1757,46,James Cappleman,"May 16, 2011","May 15, 2023",2018,2018,Schools & Libraries,0,1,9057
1758,46,James Cappleman,"May 16, 2011","May 15, 2023",2018,2018,Streets & Transportation,62,29,920942
1759,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Beautification,934,1,40000
1760,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Bike Infrastructure,18,0,0
1761,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Lighting,139,0,0
1762,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Parks & Recreation,1,1,50000
1763,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",190,0,0
1764,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Security Cameras,149,0,0
1765,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Streets & Transportation,2340,44,1128999
1766,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Beautification,1829,0,0
1767,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Bike Infrastructure,23,0,0
1768,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Lighting,77,2,795000
1769,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,"Plants, Gardens, & Sustainability",131,0,0
1770,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Security Cameras,182,2,49552
1771,46,James Cappleman,"May 16, 2011","May 15, 2023",2020,2020,Streets & Transportation,1494,25,475447
1772,46,James Cappleman,"May 16, 2011","May 15, 2023",2021,2021,Beautification,1705,5,203872
1773,46,James Cappleman,"May 16, 2011","May 15, 2023",2021,2021,Bike Infrastructure,21,0,0
1774,46,James Cappleman,"May 16, 2011","May 15, 2023",2021,2021,Lighting,51,2,165500
