year,category,ward,calls,num_projects,total_cost
2023,Parks & Recreation,37,4,0,0
2023,Parks & Recreation,38,3,1,50000
2023,Parks & Recreation,39,6,1,150000
2023,Parks & Recreation,40,3,0,0
2023,Parks & Recreation,41,1,0,0
2023,Parks & Recreation,42,2,0,0
2023,Parks & Recreation,43,4,2,198081
2023,Parks & Recreation,44,1,0,0
2023,Parks & Recreation,45,2,0,0
2023,Parks & Recreation,46,4,0,0
2023,Parks & Recreation,47,6,0,0
2023,Parks & Recreation,48,6,1,50000
2023,Parks & Recreation,49,2,1,12000
2023,Parks & Recreation,50,1,0,0
2023,"Plants, Gardens, & Sustainability",1,551,0,0
2023,"Plants, Gardens, & Sustainability",2,128,0,0
2023,"Plants, Gardens, & Sustainability",3,307,0,0
2023,"Plants, Gardens, & Sustainability",4,323,1,150000
2023,"Plants, Gardens, & Sustainability",5,372,0,0
2023,"Plants, Gardens, & Sustainability",6,1121,0,0
2023,"Plants, Gardens, & Sustainability",7,811,0,0
2023,"Plants, Gardens, & Sustainability",8,998,0,0
2023,"Plants, Gardens, & Sustainability",9,1154,0,0
2023,"Plants, Gardens, & Sustainability",10,885,0,0
2023,"Plants, Gardens, & Sustainability",11,2068,0,0
2023,"Plants, Gardens, & Sustainability",12,793,0,0
2023,"Plants, Gardens, & Sustainability",13,726,0,0
2023,"Plants, Gardens, & Sustainability",14,633,0,0
2023,"Plants, Gardens, & Sustainability",15,584,0,0
2023,"Plants, Gardens, & Sustainability",16,1026,0,0
2023,"Plants, Gardens, & Sustainability",17,2618,0,0
2023,"Plants, Gardens, & Sustainability",18,1167,0,0
2023,"Plants, Gardens, & Sustainability",19,1541,0,0
2023,"Plants, Gardens, & Sustainability",20,723,0,0
2023,"Plants, Gardens, & Sustainability",21,1212,0,0
2023,"Plants, Gardens, & Sustainability",22,1010,0,0
2023,"Plants, Gardens, & Sustainability",23,1033,0,0
2023,"Plants, Gardens, & Sustainability",24,2431,0,0
2023,"Plants, Gardens, & Sustainability",25,389,0,0
2023,"Plants, Gardens, & Sustainability",26,568,0,0
2023,"Plants, Gardens, & Sustainability",27,447,0,0
2023,"Plants, Gardens, & Sustainability",28,713,0,0
2023,"Plants, Gardens, & Sustainability",29,647,0,0
2023,"Plants, Gardens, & Sustainability",30,1236,0,0
2023,"Plants, Gardens, & Sustainability",31,1095,0,0
2023,"Plants, Gardens, & Sustainability",32,858,0,0
2023,"Plants, Gardens, & Sustainability",33,521,0,0
2023,"Plants, Gardens, & Sustainability",34,119,0,0
2023,"Plants, Gardens, & Sustainability",35,778,0,0
2023,"Plants, Gardens, & Sustainability",36,602,0,0
2023,"Plants, Gardens, & Sustainability",37,449,0,0
2023,"Plants, Gardens, & Sustainability",38,1173,0,0
2023,"Plants, Gardens, & Sustainability",39,814,0,0
2023,"Plants, Gardens, & Sustainability",40,551,0,0
2023,"Plants, Gardens, & Sustainability",41,1045,0,0
2023,"Plants, Gardens, & Sustainability",42,84,0,0
2023,"Plants, Gardens, & Sustainability",43,422,1,10000
2023,"Plants, Gardens, & Sustainability",44,412,0,0
2023,"Plants, Gardens, & Sustainability",45,1202,0,0
2023,"Plants, Gardens, & Sustainability",46,343,0,0
2023,"Plants, Gardens, & Sustainability",47,841,0,0
2023,"Plants, Gardens, & Sustainability",48,451,0,0
2023,"Plants, Gardens, & Sustainability",49,284,0,0
2023,"Plants, Gardens, & Sustainability",50,449,0,0
2023,Schools & Libraries,29,0,1,50000
2023,Schools & Libraries,33,0,2,242000
2023,Schools & Libraries,47,0,1,9539
2023,Schools & Libraries,48,0,1,19095
2023,Security Cameras,1,259,0,0
2023,Security Cameras,2,101,0,0
2023,Security Cameras,3,165,0,0
2023,Security Cameras,4,86,0,0
2023,Security Cameras,5,56,0,0
2023,Security Cameras,6,581,0,0
2023,Security Cameras,7,303,0,0
2023,Security Cameras,8,325,2,9000
2023,Security Cameras,9,599,0,0
2023,Security Cameras,10,175,0,0
2023,Security Cameras,11,152,2,6500
2023,Security Cameras,12,165,0,0
2023,Security Cameras,13,46,0,0
2023,Security Cameras,14,149,0,0
2023,Security Cameras,15,240,0,0
2023,Security Cameras,16,619,0,0
2023,Security Cameras,17,453,0,0
2023,Security Cameras,18,170,0,0
2023,Security Cameras,19,66,0,0
2023,Security Cameras,20,350,0,0
2023,Security Cameras,21,445,0,0
2023,Security Cameras,22,182,0,0
2023,Security Cameras,23,63,0,0
2023,Security Cameras,24,511,0,0
2023,Security Cameras,25,253,0,0
2023,Security Cameras,26,306,0,0
2023,Security Cameras,27,512,3,12000
2023,Security Cameras,28,717,0,0
2023,Security Cameras,29,223,0,0
2023,Security Cameras,30,193,0,0
2023,Security Cameras,31,224,0,0
2023,Security Cameras,32,274,0,0
2023,Security Cameras,33,247,0,0
2023,Security Cameras,34,83,0,0
2023,Security Cameras,35,192,0,0
2023,Security Cameras,36,315,0,0
2023,Security Cameras,37,570,0,0
2023,Security Cameras,38,127,0,0
2023,Security Cameras,39,158,0,0
2023,Security Cameras,40,99,0,0
2023,Security Cameras,41,37,0,0
2023,Security Cameras,42,78,1,3000
2023,Security Cameras,43,97,0,0
2023,Security Cameras,44,108,0,0
2023,Security Cameras,45,121,0,0
2023,Security Cameras,46,266,1,3500
2023,Security Cameras,47,185,0,0
2023,Security Cameras,48,156,0,0
2023,Security Cameras,49,113,0,0
2023,Security Cameras,50,130,0,0
2023,Streets & Transportation,1,3273,41,924999
2023,Streets & Transportation,2,2107,24,1303166
2023,Streets & Transportation,3,2590,54,1330653
2023,Streets & Transportation,4,2860,44,1099499
2023,Streets & Transportation,5,2607,11,946086
2023,Streets & Transportation,6,3818,23,885070
2023,Streets & Transportation,7,2661,41,1215693
2023,Streets & Transportation,8,3813,41,1216598
2023,Streets & Transportation,9,4075,44,1493436
2023,Streets & Transportation,10,3728,58,1496649
2023,Streets & Transportation,11,3302,29,963069
2023,Streets & Transportation,12,3181,23,1386293
2023,Streets & Transportation,13,3349,184,1485974
2023,Streets & Transportation,14,3856,66,1489108
2023,Streets & Transportation,15,2320,35,901000
2023,Streets & Transportation,16,3203,30,1348339
2023,Streets & Transportation,17,2697,36,1486905
2023,Streets & Transportation,18,4109,48,1499999
2023,Streets & Transportation,19,4070,27,1493774
2023,Streets & Transportation,20,3238,25,1015949
2023,Streets & Transportation,21,4702,63,1487774
2023,Streets & Transportation,22,2701,51,1016653
2023,Streets & Transportation,23,3300,79,1298813
2023,Streets & Transportation,24,2558,43,1352130
2023,Streets & Transportation,25,3147,71,1499499
2023,Streets & Transportation,26,2759,36,1243421
2023,Streets & Transportation,27,4780,35,1120130
2023,Streets & Transportation,28,5303,30,734337
2023,Streets & Transportation,29,2896,55,1357499
2023,Streets & Transportation,30,3783,38,1095015
2023,Streets & Transportation,31,2639,36,1005499
2023,Streets & Transportation,32,4176,53,1442158
2023,Streets & Transportation,33,2370,32,1119439
2023,Streets & Transportation,34,3087,17,393833
2023,Streets & Transportation,35,3321,41,867513
2023,Streets & Transportation,36,3063,60,1449921
2023,Streets & Transportation,37,2851,29,754175
2023,Streets & Transportation,38,3640,37,1113812
2023,Streets & Transportation,39,3950,23,1128368
2023,Streets & Transportation,40,3200,29,1100840
2023,Streets & Transportation,41,3788,30,1482162
2023,Streets & Transportation,42,3839,20,680746
2023,Streets & Transportation,43,2776,32,664525
2023,Streets & Transportation,44,1573,36,1135373
2023,Streets & Transportation,45,4232,22,1496879
2023,Streets & Transportation,46,2233,27,1340210
2023,Streets & Transportation,47,3081,57,1120635
2023,Streets & Transportation,48,1998,17,555553
2023,Streets & Transportation,49,1852,44,1373882
2023,Streets & Transportation,50,1845,34,903961
2024,Beautification,1,6123,0,0
2024,Beautification,2,1525,0,0
2024,Beautification,3,1822,0,0
2024,Beautification,4,1699,0,0
2024,Beautification,5,622,0,0
2024,Beautification,6,2331,0,0
2024,Beautification,7,1850,0,0
2024,Beautification,8,2238,0,0
2024,Beautification,9,3448,0,0
2024,Beautification,10,3008,0,0
2024,Beautification,11,4864,0,0
2024,Beautification,12,6541,0,0
2024,Beautification,13,2144,0,0
2024,Beautification,14,7412,0,0
2024,Beautification,15,4500,0,0
2024,Beautification,16,4585,0,0
2024,Beautification,17,3020,0,0
2024,Beautification,18,3680,0,0
2024,Beautification,19,2236,0,0
2024,Beautification,20,2356,0,0
2024,Beautification,21,3634,0,0
2024,Beautification,22,4058,0,0
2024,Beautification,23,4992,0,0
2024,Beautification,24,3387,0,0
2024,Beautification,25,5971,0,0
2024,Beautification,26,3323,0,0
2024,Beautification,27,7563,0,0
2024,Beautification,28,5364,0,0
2024,Beautification,29,1966,0,0
2024,Beautification,30,3225,0,0
2024,Beautification,31,2322,0,0
2024,Beautification,32,4757,0,0
2024,Beautification,33,2772,0,0
2024,Beautification,34,3684,0,0
2024,Beautification,35,4656,0,0
2024,Beautification,36,2965,0,0
2024,Beautification,37,2462,0,0
2024,Beautification,38,1874,0,0
2024,Beautification,39,2356,0,0
2024,Beautification,40,2202,0,0
2024,Beautification,41,1577,0,0
2024,Beautification,42,3909,0,0
2024,Beautification,43,2264,0,0
2024,Beautification,44,1777,0,0
2024,Beautification,45,2895,0,0
2024,Beautification,46,1737,0,0
2024,Beautification,47,3319,0,0
2024,Beautification,48,2005,0,0
2024,Beautification,49,1789,0,0
2024,Beautification,50,1343,0,0
2024,Bike Infrastructure,1,73,0,0
2024,Bike Infrastructure,2,62,0,0
2024,Bike Infrastructure,3,13,0,0
2024,Bike Infrastructure,4,23,0,0
2024,Bike Infrastructure,5,3,0,0
2024,Bike Infrastructure,6,6,0,0
2024,Bike Infrastructure,7,1,0,0
2024,Bike Infrastructure,11,19,0,0
2024,Bike Infrastructure,12,5,0,0
2024,Bike Infrastructure,13,1,0,0
2024,Bike Infrastructure,14,2,0,0
2024,Bike Infrastructure,15,26,0,0
2024,Bike Infrastructure,16,1,0,0
2024,Bike Infrastructure,17,5,0,0
2024,Bike Infrastructure,19,3,0,0
2024,Bike Infrastructure,20,5,0,0
2024,Bike Infrastructure,21,8,0,0
2024,Bike Infrastructure,22,2,0,0
2024,Bike Infrastructure,23,4,0,0
2024,Bike Infrastructure,24,5,0,0
2024,Bike Infrastructure,25,70,0,0
2024,Bike Infrastructure,26,9,0,0
2024,Bike Infrastructure,27,148,0,0
2024,Bike Infrastructure,28,41,0,0
2024,Bike Infrastructure,29,1,0,0
2024,Bike Infrastructure,30,36,0,0
2024,Bike Infrastructure,31,3,0,0
2024,Bike Infrastructure,32,142,0,0
2024,Bike Infrastructure,33,25,0,0
2024,Bike Infrastructure,34,75,0,0
2024,Bike Infrastructure,35,17,0,0
2024,Bike Infrastructure,36,31,0,0
2024,Bike Infrastructure,37,1,0,0
2024,Bike Infrastructure,38,3,0,0
2024,Bike Infrastructure,39,15,0,0
2024,Bike Infrastructure,40,31,0,0
2024,Bike Infrastructure,41,6,0,0
2024,Bike Infrastructure,42,35,0,0
2024,Bike Infrastructure,43,87,0,0
2024,Bike Infrastructure,44,22,0,0
2024,Bike Infrastructure,45,12,0,0
2024,Bike Infrastructure,46,26,0,0
2024,Bike Infrastructure,47,46,0,0
2024,Bike Infrastructure,48,25,0,0
2024,Bike Infrastructure,49,4,0,0
2024,Bike Infrastructure,50,7,0,0
2024,Lighting,1,82,0,0
2024,Lighting,2,8,0,0
2024,Lighting,3,116,0,0
2024,Lighting,4,88,0,0
2024,Lighting,5,47,0,0
2024,Lighting,6,203,0,0
2024,Lighting,7,150,0,0
2024,Lighting,8,267,0,0
2024,Lighting,9,369,0,0
2024,Lighting,10,322,0,0
2024,Lighting,11,153,0,0
2024,Lighting,12,109,0,0
2024,Lighting,13,296,0,0
2024,Lighting,14,130,0,0
2024,Lighting,15,110,0,0
2024,Lighting,16,154,0,0
2024,Lighting,17,178,0,0
2024,Lighting,18,244,0,0
2024,Lighting,19,172,0,0
2024,Lighting,20,135,0,0
2024,Lighting,21,445,0,0
2024,Lighting,22,146,0,0
2024,Lighting,23,159,0,0
2024,Lighting,24,183,0,0
2024,Lighting,25,90,0,0
2024,Lighting,26,147,0,0
2024,Lighting,27,110,0,0
2024,Lighting,28,166,0,0
2024,Lighting,29,185,0,0
2024,Lighting,30,94,0,0
2024,Lighting,31,75,0,0
2024,Lighting,32,138,0,0
2024,Lighting,33,86,0,0
2024,Lighting,34,46,0,0
2024,Lighting,35,121,0,0
2024,Lighting,36,175,0,0
2024,Lighting,37,114,0,0
2024,Lighting,38,183,0,0
2024,Lighting,39,171,0,0
2024,Lighting,40,101,0,0
2024,Lighting,41,171,0,0
2024,Lighting,42,13,0,0
2024,Lighting,43,62,0,0
2024,Lighting,44,49,0,0
2024,Lighting,45,165,0,0
2024,Lighting,46,39,0,0
2024,Lighting,47,132,0,0
2024,Lighting,48,52,0,0
2024,Lighting,49,46,0,0
2024,Lighting,50,79,0,0
2024,Parks & Recreation,2,2,0,0
2024,Parks & Recreation,3,10,0,0
2024,Parks & Recreation,4,7,0,0
2024,Parks & Recreation,5,2,0,0
2024,Parks & Recreation,6,11,0,0
2024,Parks & Recreation,7,8,0,0
2024,Parks & Recreation,8,8,0,0
2024,Parks & Recreation,9,9,0,0
2024,Parks & Recreation,10,7,0,0
2024,Parks & Recreation,11,4,0,0
2024,Parks & Recreation,12,7,0,0
2024,Parks & Recreation,15,7,0,0
2024,Parks & Recreation,16,17,0,0
2024,Parks & Recreation,17,10,0,0
2024,Parks & Recreation,18,1,0,0
2024,Parks & Recreation,19,4,0,0
2024,Parks & Recreation,20,4,0,0
2024,Parks & Recreation,21,14,0,0
2024,Parks & Recreation,24,8,0,0
2024,Parks & Recreation,25,9,0,0
2024,Parks & Recreation,26,8,0,0
2024,Parks & Recreation,27,8,0,0
2024,Parks & Recreation,28,8,0,0
2024,Parks & Recreation,29,4,0,0
2024,Parks & Recreation,30,5,0,0
2024,Parks & Recreation,31,1,0,0
2024,Parks & Recreation,32,1,0,0
2024,Parks & Recreation,33,3,0,0
2024,Parks & Recreation,35,3,0,0
2024,Parks & Recreation,36,4,0,0
2024,Parks & Recreation,37,3,0,0
2024,Parks & Recreation,38,1,0,0
2024,Parks & Recreation,39,6,0,0
2024,Parks & Recreation,40,1,0,0
2024,Parks & Recreation,41,1,0,0
2024,Parks & Recreation,42,1,0,0
2024,Parks & Recreation,43,4,0,0
2024,Parks & Recreation,45,4,0,0
2024,Parks & Recreation,46,3,0,0
2024,Parks & Recreation,48,2,0,0
2024,Parks & Recreation,49,1,0,0
2024,Parks & Recreation,50,1,0,0
2024,"Plants, Gardens, & Sustainability",1,627,0,0
2024,"Plants, Gardens, & Sustainability",2,123,0,0
2024,"Plants, Gardens, & Sustainability",3,223,0,0
2024,"Plants, Gardens, & Sustainability",4,199,0,0
2024,"Plants, Gardens, & Sustainability",5,370,0,0
2024,"Plants, Gardens, & Sustainability",6,906,0,0
2024,"Plants, Gardens, & Sustainability",7,912,0,0
2024,"Plants, Gardens, & Sustainability",8,1201,0,0
2024,"Plants, Gardens, & Sustainability",9,920,0,0
2024,"Plants, Gardens, & Sustainability",10,1652,0,0
2024,"Plants, Gardens, & Sustainability",11,990,0,0
2024,"Plants, Gardens, & Sustainability",12,590,0,0
2024,"Plants, Gardens, & Sustainability",13,487,0,0
2024,"Plants, Gardens, & Sustainability",14,902,0,0
2024,"Plants, Gardens, & Sustainability",15,1028,0,0
2024,"Plants, Gardens, & Sustainability",16,880,0,0
2024,"Plants, Gardens, & Sustainability",17,2516,0,0
2024,"Plants, Gardens, & Sustainability",18,948,0,0
2024,"Plants, Gardens, & Sustainability",19,1229,0,0
2024,"Plants, Gardens, & Sustainability",20,515,0,0
2024,"Plants, Gardens, & Sustainability",21,1988,0,0
2024,"Plants, Gardens, & Sustainability",22,529,0,0
2024,"Plants, Gardens, & Sustainability",23,1149,0,0
2024,"Plants, Gardens, & Sustainability",24,318,0,0
2024,"Plants, Gardens, & Sustainability",25,527,0,0
2024,"Plants, Gardens, & Sustainability",26,912,0,0
2024,"Plants, Gardens, & Sustainability",27,526,0,0
2024,"Plants, Gardens, & Sustainability",28,431,0,0
2024,"Plants, Gardens, & Sustainability",29,662,0,0
2024,"Plants, Gardens, & Sustainability",30,863,0,0
2024,"Plants, Gardens, & Sustainability",31,569,0,0
2024,"Plants, Gardens, & Sustainability",32,945,0,0
2024,"Plants, Gardens, & Sustainability",33,638,0,0
2024,"Plants, Gardens, & Sustainability",34,106,0,0
2024,"Plants, Gardens, & Sustainability",35,832,0,0
2024,"Plants, Gardens, & Sustainability",36,673,0,0
2024,"Plants, Gardens, & Sustainability",37,558,0,0
2024,"Plants, Gardens, & Sustainability",38,1052,0,0
2024,"Plants, Gardens, & Sustainability",39,1237,0,0
2024,"Plants, Gardens, & Sustainability",40,631,0,0
2024,"Plants, Gardens, & Sustainability",41,1174,0,0
2024,"Plants, Gardens, & Sustainability",42,73,0,0
2024,"Plants, Gardens, & Sustainability",43,542,0,0
2024,"Plants, Gardens, & Sustainability",44,343,0,0
2024,"Plants, Gardens, & Sustainability",45,1379,0,0
2024,"Plants, Gardens, & Sustainability",46,301,0,0
2024,"Plants, Gardens, & Sustainability",47,853,0,0
2024,"Plants, Gardens, & Sustainability",48,383,0,0
2024,"Plants, Gardens, & Sustainability",49,339,0,0
2024,"Plants, Gardens, & Sustainability",50,625,0,0
2024,Security Cameras,1,283,0,0
2024,Security Cameras,2,87,0,0
2024,Security Cameras,3,171,0,0
2024,Security Cameras,4,89,0,0
2024,Security Cameras,5,96,0,0
2024,Security Cameras,6,687,0,0
2024,Security Cameras,7,313,0,0
2024,Security Cameras,8,397,0,0
2024,Security Cameras,9,616,0,0
2024,Security Cameras,10,150,0,0
2024,Security Cameras,11,150,0,0
2024,Security Cameras,12,175,0,0
2024,Security Cameras,13,50,0,0
2024,Security Cameras,14,102,0,0
2024,Security Cameras,15,240,0,0
2024,Security Cameras,16,575,0,0
2024,Security Cameras,17,474,0,0
2024,Security Cameras,18,203,0,0
2024,Security Cameras,19,66,0,0
2024,Security Cameras,20,323,0,0
2024,Security Cameras,21,436,0,0
2024,Security Cameras,22,184,0,0
2024,Security Cameras,23,68,0,0
2024,Security Cameras,24,621,0,0
2024,Security Cameras,25,228,0,0
2024,Security Cameras,26,329,0,0
2024,Security Cameras,27,542,0,0
2024,Security Cameras,28,678,0,0
2024,Security Cameras,29,237,0,0
2024,Security Cameras,30,163,0,0
2024,Security Cameras,31,234,0,0
2024,Security Cameras,32,250,0,0
2024,Security Cameras,33,242,0,0
2024,Security Cameras,34,87,0,0
2024,Security Cameras,35,181,0,0
2024,Security Cameras,36,286,0,0
2024,Security Cameras,37,516,0,0
2024,Security Cameras,38,122,0,0
2024,Security Cameras,39,160,0,0
2024,Security Cameras,40,139,0,0
2024,Security Cameras,41,33,0,0
2024,Security Cameras,42,76,0,0
2024,Security Cameras,43,131,0,0
2024,Security Cameras,44,96,0,0
2024,Security Cameras,45,97,0,0
2024,Security Cameras,46,233,0,0
2024,Security Cameras,47,182,0,0
2024,Security Cameras,48,238,0,0
2024,Security Cameras,49,130,0,0
2024,Security Cameras,50,128,0,0
2024,Streets & Transportation,1,4465,0,0
2024,Streets & Transportation,2,2296,0,0
2024,Streets & Transportation,3,2707,0,0
2024,Streets & Transportation,4,2705,0,0
2024,Streets & Transportation,5,2800,0,0
2024,Streets & Transportation,6,3655,0,0
2024,Streets & Transportation,7,2954,0,0
2024,Streets & Transportation,8,4187,0,0
2024,Streets & Transportation,9,4379,0,0
2024,Streets & Transportation,10,4088,0,0
2024,Streets & Transportation,11,3459,0,0
2024,Streets & Transportation,12,3359,0,0
2024,Streets & Transportation,13,3222,0,0
2024,Streets & Transportation,14,3242,0,0
2024,Streets & Transportation,15,3099,0,0
2024,Streets & Transportation,16,3290,0,0
2024,Streets & Transportation,17,2909,0,0
2024,Streets & Transportation,18,4639,0,0
2024,Streets & Transportation,19,3872,0,0
2024,Streets & Transportation,20,3629,0,0
2024,Streets & Transportation,21,4987,0,0
2024,Streets & Transportation,22,2412,0,0
2024,Streets & Transportation,23,2899,0,0
2024,Streets & Transportation,24,2796,0,0
2024,Streets & Transportation,25,3519,0,0
2024,Streets & Transportation,26,2974,0,0
2024,Streets & Transportation,27,5558,0,0
2024,Streets & Transportation,28,7972,0,0
2024,Streets & Transportation,29,2875,0,0
2024,Streets & Transportation,30,4105,0,0
2024,Streets & Transportation,31,2957,0,0
2024,Streets & Transportation,32,4732,0,0
2024,Streets & Transportation,33,2611,0,0
2024,Streets & Transportation,34,2931,0,0
2024,Streets & Transportation,35,3837,0,0
2024,Streets & Transportation,36,3578,0,0
2024,Streets & Transportation,37,2716,0,0
2024,Streets & Transportation,38,4287,0,0
2024,Streets & Transportation,39,4727,0,0
2024,Streets & Transportation,40,3486,0,0
2024,Streets & Transportation,41,3983,0,0
2024,Streets & Transportation,42,3607,0,0
2024,Streets & Transportation,43,2906,0,0
2024,Streets & Transportation,44,1693,0,0
2024,Streets & Transportation,45,4800,0,0
2024,Streets & Transportation,46,2315,0,0
2024,Streets & Transportation,47,3571,0,0
2024,Streets & Transportation,48,1926,0,0
2024,Streets & Transportation,49,1860,0,0
2024,Streets & Transportation,50,2032,0,0
2025,Beautification,1,781,0,0
2025,Beautification,2,171,0,0
2025,Beautification,3,183,0,0
2025,Beautification,4,180,0,0
2025,Beautification,5,61,0,0
2025,Beautification,6,196,0,0
2025,Beautification,7,153,0,0
2025,Beautification,8,200,0,0
2025,Beautification,9,223,0,0
2025,Beautification,10,293,0,0
2025,Beautification,11,777,0,0
2025,Beautification,12,997,0,0
2025,Beautification,13,281,0,0
2025,Beautification,14,964,0,0
2025,Beautification,15,748,0,0
2025,Beautification,16,609,0,0
2025,Beautification,17,298,0,0
2025,Beautification,18,425,0,0
2025,Beautification,19,158,0,0
2025,Beautification,20,336,0,0
2025,Beautification,21,228,0,0
2025,Beautification,22,668,0,0
2025,Beautification,23,729,0,0
2025,Beautification,24,406,0,0
2025,Beautification,25,613,0,0
2025,Beautification,26,432,0,0
2025,Beautification,27,805,0,0
2025,Beautification,28,482,0,0
2025,Beautification,29,195,0,0
2025,Beautification,30,529,0,0
2025,Beautification,31,438,0,0
2025,Beautification,32,711,0,0
2025,Beautification,33,258,0,0
2025,Beautification,34,392,0,0
2025,Beautification,35,591,0,0
2025,Beautification,36,395,0,0
2025,Beautification,37,326,0,0
2025,Beautification,38,179,0,0
2025,Beautification,39,273,0,0
2025,Beautification,40,222,0,0
2025,Beautification,41,153,0,0
2025,Beautification,42,511,0,0
2025,Beautification,43,207,0,0
2025,Beautification,44,179,0,0
2025,Beautification,45,316,0,0
2025,Beautification,46,154,0,0
2025,Beautification,47,382,0,0
2025,Beautification,48,192,0,0
2025,Beautification,49,359,0,0
2025,Beautification,50,167,0,0
2025,Bike Infrastructure,1,3,0,0
2025,Bike Infrastructure,4,1,0,0
2025,Bike Infrastructure,8,2,0,0
2025,Bike Infrastructure,27,2,0,0
2025,Bike Infrastructure,28,3,0,0
2025,Bike Infrastructure,32,3,0,0
2025,Bike Infrastructure,34,2,0,0
2025,Bike Infrastructure,35,3,0,0
2025,Bike Infrastructure,40,3,0,0
2025,Bike Infrastructure,42,3,0,0
2025,Bike Infrastructure,45,1,0,0
2025,Bike Infrastructure,46,2,0,0
2025,Bike Infrastructure,47,2,0,0
2025,Bike Infrastructure,48,2,0,0
2025,Lighting,1,12,0,0
2025,Lighting,2,9,0,0
2025,Lighting,3,10,0,0
2025,Lighting,4,7,0,0
2025,Lighting,5,7,0,0
2025,Lighting,6,31,0,0
2025,Lighting,7,13,0,0
2025,Lighting,8,26,0,0
2025,Lighting,9,62,0,0
2025,Lighting,10,11,0,0
2025,Lighting,11,22,0,0
2025,Lighting,12,18,0,0
2025,Lighting,13,25,0,0
2025,Lighting,14,11,0,0
2025,Lighting,15,20,0,0
2025,Lighting,16,17,0,0
2025,Lighting,17,28,0,0
2025,Lighting,18,34,0,0
2025,Lighting,19,24,0,0
2025,Lighting,20,30,0,0
2025,Lighting,21,52,0,0
2025,Lighting,22,16,0,0
2025,Lighting,23,25,0,0
2025,Lighting,24,27,0,0
2025,Lighting,25,14,0,0
2025,Lighting,26,18,0,0
2025,Lighting,27,22,0,0
2025,Lighting,28,23,0,0
2025,Lighting,29,8,0,0
2025,Lighting,30,16,0,0
2025,Lighting,31,11,0,0
2025,Lighting,32,18,0,0
2025,Lighting,33,7,0,0
2025,Lighting,34,9,0,0
2025,Lighting,35,26,0,0
2025,Lighting,36,22,0,0
2025,Lighting,37,19,0,0
2025,Lighting,38,15,0,0
2025,Lighting,39,14,0,0
2025,Lighting,40,5,0,0
2025,Lighting,41,24,0,0
2025,Lighting,42,3,0,0
2025,Lighting,43,22,0,0
2025,Lighting,44,16,0,0
2025,Lighting,45,17,0,0
2025,Lighting,46,8,0,0
2025,Lighting,47,50,0,0
2025,Lighting,48,5,0,0
2025,Lighting,49,5,0,0
2025,Lighting,50,11,0,0
2025,Parks & Recreation,8,1,0,0
2025,Parks & Recreation,24,1,0,0
2025,Parks & Recreation,27,1,0,0
2025,Parks & Recreation,28,1,0,0
2025,Parks & Recreation,30,1,0,0
2025,Parks & Recreation,37,1,0,0
2025,Parks & Recreation,45,1,0,0
2025,"Plants, Gardens, & Sustainability",1,58,0,0
2025,"Plants, Gardens, & Sustainability",2,1,0,0
2025,"Plants, Gardens, & Sustainability",3,2,0,0
2025,"Plants, Gardens, & Sustainability",4,8,0,0
2025,"Plants, Gardens, & Sustainability",5,21,0,0
2025,"Plants, Gardens, & Sustainability",6,26,0,0
2025,"Plants, Gardens, & Sustainability",7,24,0,0
2025,"Plants, Gardens, & Sustainability",8,55,0,0
2025,"Plants, Gardens, & Sustainability",9,26,0,0
2025,"Plants, Gardens, & Sustainability",10,31,0,0
2025,"Plants, Gardens, & Sustainability",11,177,0,0
2025,"Plants, Gardens, & Sustainability",12,53,0,0
2025,"Plants, Gardens, & Sustainability",13,9,0,0
2025,"Plants, Gardens, & Sustainability",14,31,0,0
2025,"Plants, Gardens, & Sustainability",15,31,0,0
2025,"Plants, Gardens, & Sustainability",16,26,0,0
2025,"Plants, Gardens, & Sustainability",17,21,0,0
2025,"Plants, Gardens, & Sustainability",18,33,0,0
2025,"Plants, Gardens, & Sustainability",19,41,0,0
2025,"Plants, Gardens, & Sustainability",20,22,0,0
2025,"Plants, Gardens, & Sustainability",21,56,0,0
2025,"Plants, Gardens, & Sustainability",22,20,0,0
2025,"Plants, Gardens, & Sustainability",23,21,0,0
2025,"Plants, Gardens, & Sustainability",24,21,0,0
2025,"Plants, Gardens, & Sustainability",25,99,0,0
2025,"Plants, Gardens, & Sustainability",26,116,0,0
2025,"Plants, Gardens, & Sustainability",27,31,0,0
2025,"Plants, Gardens, & Sustainability",28,30,0,0
2025,"Plants, Gardens, & Sustainability",29,28,0,0
2025,"Plants, Gardens, & Sustainability",30,248,0,0
2025,"Plants, Gardens, & Sustainability",31,53,0,0
2025,"Plants, Gardens, & Sustainability",32,31,0,0
2025,"Plants, Gardens, & Sustainability",33,57,0,0
2025,"Plants, Gardens, & Sustainability",34,7,0,0
2025,"Plants, Gardens, & Sustainability",35,131,0,0
2025,"Plants, Gardens, & Sustainability",36,51,0,0
2025,"Plants, Gardens, & Sustainability",37,32,0,0
2025,"Plants, Gardens, & Sustainability",38,55,0,0
2025,"Plants, Gardens, & Sustainability",39,57,0,0
2025,"Plants, Gardens, & Sustainability",40,30,0,0
2025,"Plants, Gardens, & Sustainability",41,52,0,0
2025,"Plants, Gardens, & Sustainability",42,3,0,0
2025,"Plants, Gardens, & Sustainability",43,13,0,0
2025,"Plants, Gardens, & Sustainability",44,15,0,0
2025,"Plants, Gardens, & Sustainability",45,91,0,0
2025,"Plants, Gardens, & Sustainability",46,21,0,0
